68884,"",""
54771,2014-07-06T00:00:00.000+05:30,10715
23618,2013-12-18T00:00:00.000+05:30,10720
48379,2014-05-21T00:00:00.000+05:30,10720
50235,2014-06-05T00:00:00.000+05:30,10720
52766,2014-06-21T00:00:00.000+05:30,10720
56112,2014-07-15T00:00:00.000+05:30,10720
56992,2014-07-20T00:00:00.000+05:30,10726
66523,2014-06-22T00:00:00.000+05:30,10726
68404,2014-04-30T00:00:00.000+05:30,10728
30610,2014-01-31T00:00:00.000+05:30,10734
13476,2013-10-16T00:00:00.000+05:30,10736
15798,2013-11-03T00:00:00.000+05:30,10736
46696,2014-05-10T00:00:00.000+05:30,10736
35039,2014-02-25T00:00:00.000+05:30,10738
53827,2014-06-29T00:00:00.000+05:30,10738
509,2013-07-27T00:00:00.000+05:30,10739
16368,2013-11-05T00:00:00.000+05:30,10739
19874,2013-11-24T00:00:00.000+05:30,10746
33935,2014-02-19T00:00:00.000+05:30,10746
37744,2014-03-14T00:00:00.000+05:30,10746
41392,2014-04-05T00:00:00.000+05:30,10746
32069,2014-02-08T00:00:00.000+05:30,10756
4811,2013-08-23T00:00:00.000+05:30,10757
47916,2014-05-17T00:00:00.000+05:30,10757
61447,2013-12-14T00:00:00.000+05:30,10757
26867,2014-01-07T00:00:00.000+05:30,10758
45652,2014-05-04T00:00:00.000+05:30,10758
62054,2014-01-07T00:00:00.000+05:30,10758
18004,2013-11-13T00:00:00.000+05:30,10759
31702,2014-02-06T00:00:00.000+05:30,10759
1138,2013-07-31T00:00:00.000+05:30,10777
6412,2013-09-03T00:00:00.000+05:30,10777
9040,2013-09-19T00:00:00.000+05:30,10777
49011,2014-05-26T00:00:00.000+05:30,10777
50756,2014-06-08T00:00:00.000+05:30,10777
34033,2014-02-19T00:00:00.000+05:30,10779
5402,2013-08-26T00:00:00.000+05:30,10781
46916,2014-05-11T00:00:00.000+05:30,10781
2900,2013-08-10T00:00:00.000+05:30,10787
22632,2013-12-11T00:00:00.000+05:30,10787
7492,2013-09-09T00:00:00.000+05:30,10791
9863,2013-09-24T00:00:00.000+05:30,10791
21300,2013-12-03T00:00:00.000+05:30,10791
46981,2014-05-12T00:00:00.000+05:30,10792
58312,2013-08-16T00:00:00.000+05:30,10792
30944,2014-02-01T00:00:00.000+05:30,10797
26394,2014-01-05T00:00:00.000+05:30,10798
36847,2014-03-08T00:00:00.000+05:30,10798
26238,2014-01-03T00:00:00.000+05:30,10803
38800,2014-03-21T00:00:00.000+05:30,10803
40489,2014-04-01T00:00:00.000+05:30,10803
60378,2013-11-04T00:00:00.000+05:30,10803
24961,2013-12-26T00:00:00.000+05:30,10808
5225,2013-08-25T00:00:00.000+05:30,10818
26272,2014-01-03T00:00:00.000+05:30,10818
38278,2014-03-18T00:00:00.000+05:30,10818
11227,2013-10-02T00:00:00.000+05:30,10819
16140,2013-11-04T00:00:00.000+05:30,10821
18120,2013-11-14T00:00:00.000+05:30,10821
27033,2014-01-09T00:00:00.000+05:30,10821
30797,2014-02-01T00:00:00.000+05:30,10821
34220,2014-02-20T00:00:00.000+05:30,10821
11905,2013-10-06T00:00:00.000+05:30,10827
13528,2013-10-16T00:00:00.000+05:30,10827
53357,2014-06-26T00:00:00.000+05:30,10827
63300,2014-02-20T00:00:00.000+05:30,10827
31369,2014-02-04T00:00:00.000+05:30,10832
34772,2014-02-24T00:00:00.000+05:30,10832
59103,2013-09-16T00:00:00.000+05:30,10832
60556,2013-11-11T00:00:00.000+05:30,10838
67227,2014-07-18T00:00:00.000+05:30,10838
10465,2013-09-27T00:00:00.000+05:30,10843
26956,2014-01-08T00:00:00.000+05:30,10843
15515,2013-11-01T00:00:00.000+05:30,10850
43989,2014-04-23T00:00:00.000+05:30,10850
47003,2014-05-12T00:00:00.000+05:30,10850
19545,2013-11-23T00:00:00.000+05:30,10862
49631,2014-05-31T00:00:00.000+05:30,10862
53246,2014-06-25T00:00:00.000+05:30,10875
55066,2014-07-08T00:00:00.000+05:30,10875
2979,2013-08-10T00:00:00.000+05:30,10882
8747,2013-09-18T00:00:00.000+05:30,10893
22257,2013-12-08T00:00:00.000+05:30,10893
39718,2014-03-27T00:00:00.000+05:30,10893
51156,2014-06-10T00:00:00.000+05:30,10893
62235,2014-01-12T00:00:00.000+05:30,10893
34258,2014-02-20T00:00:00.000+05:30,10898
12922,2013-10-12T00:00:00.000+05:30,10906
57158,2014-07-21T00:00:00.000+05:30,10910
7292,2013-09-08T00:00:00.000+05:30,10916
18357,2013-11-15T00:00:00.000+05:30,10916
30450,2014-01-30T00:00:00.000+05:30,10916
40999,2014-04-03T00:00:00.000+05:30,10916
45950,2014-05-06T00:00:00.000+05:30,10916
17482,2013-11-11T00:00:00.000+05:30,10922
11610,2013-10-04T00:00:00.000+05:30,10925
26921,2014-01-08T00:00:00.000+05:30,10925
42190,2014-04-10T00:00:00.000+05:30,10927
43685,2014-04-21T00:00:00.000+05:30,10927
44688,2014-04-27T00:00:00.000+05:30,10929
34055,2014-02-19T00:00:00.000+05:30,10942
46846,2014-05-11T00:00:00.000+05:30,10946
13318,2013-10-15T00:00:00.000+05:30,10948
16673,2013-11-06T00:00:00.000+05:30,10948
43743,2014-04-22T00:00:00.000+05:30,10950
343,2013-07-26T00:00:00.000+05:30,10952
1176,2013-07-31T00:00:00.000+05:30,10952
40515,2014-04-01T00:00:00.000+05:30,10952
59706,2013-10-10T00:00:00.000+05:30,10952
65991,2014-06-04T00:00:00.000+05:30,10952
21169,2013-12-02T00:00:00.000+05:30,10955
58712,2013-08-30T00:00:00.000+05:30,10955
27859,2014-01-13T00:00:00.000+05:30,10957
55221,2014-07-09T00:00:00.000+05:30,10957
54067,2014-07-01T00:00:00.000+05:30,10963
3059,2013-08-11T00:00:00.000+05:30,10964
38672,2014-03-20T00:00:00.000+05:30,10975
63355,2014-02-22T00:00:00.000+05:30,10975
5505,2013-08-27T00:00:00.000+05:30,10978
18216,2013-11-14T00:00:00.000+05:30,10978
18663,2013-11-18T00:00:00.000+05:30,10978
44283,2014-04-25T00:00:00.000+05:30,10986
35084,2014-02-26T00:00:00.000+05:30,10989
61440,2013-12-14T00:00:00.000+05:30,10989
24030,2013-12-21T00:00:00.000+05:30,11001
42836,2014-04-16T00:00:00.000+05:30,11001
56123,2014-07-15T00:00:00.000+05:30,11001
45919,2014-05-06T00:00:00.000+05:30,11004
55859,2014-07-13T00:00:00.000+05:30,11004
57842,2013-07-27T00:00:00.000+05:30,11014
56066,2014-07-15T00:00:00.000+05:30,11015
62027,2014-01-05T00:00:00.000+05:30,11015
19099,2013-11-20T00:00:00.000+05:30,11020
23729,2013-12-19T00:00:00.000+05:30,11020
27515,2014-01-11T00:00:00.000+05:30,11020
32192,2014-02-09T00:00:00.000+05:30,11020
50006,2014-06-02T00:00:00.000+05:30,11020
61035,2013-11-27T00:00:00.000+05:30,11020
41082,2014-04-03T00:00:00.000+05:30,11021
9862,2013-09-24T00:00:00.000+05:30,11025
9341,2013-09-22T00:00:00.000+05:30,11028
32397,2014-02-10T00:00:00.000+05:30,11031
51481,2014-06-13T00:00:00.000+05:30,11031
42984,2014-04-17T00:00:00.000+05:30,11045
49998,2014-06-02T00:00:00.000+05:30,11045
7296,2013-09-08T00:00:00.000+05:30,11059
23933,2013-12-20T00:00:00.000+05:30,11059
25350,2013-12-28T00:00:00.000+05:30,11059
30630,2014-01-31T00:00:00.000+05:30,11059
25854,2013-12-31T00:00:00.000+05:30,11064
3044,2013-08-11T00:00:00.000+05:30,11067
32109,2014-02-09T00:00:00.000+05:30,11067
53681,2014-06-27T00:00:00.000+05:30,11067
32139,2014-02-09T00:00:00.000+05:30,11075
36276,2014-03-04T00:00:00.000+05:30,11078
62734,2014-01-30T00:00:00.000+05:30,11079
64566,2014-04-11T00:00:00.000+05:30,11079
36705,2014-03-07T00:00:00.000+05:30,11092
38260,2014-03-18T00:00:00.000+05:30,11092
45108,2014-04-30T00:00:00.000+05:30,11092
68659,2014-07-14T00:00:00.000+05:30,11092
6556,2013-09-04T00:00:00.000+05:30,11093
63212,2014-02-15T00:00:00.000+05:30,11093
25279,2013-12-28T00:00:00.000+05:30,11096
6933,2013-09-06T00:00:00.000+05:30,11103
10530,2013-09-27T00:00:00.000+05:30,11103
54302,2014-07-03T00:00:00.000+05:30,11109
25474,2013-12-30T00:00:00.000+05:30,11112
51697,2014-06-14T00:00:00.000+05:30,11112
9848,2013-09-24T00:00:00.000+05:30,11121
25796,2013-12-31T00:00:00.000+05:30,11122
34550,2014-02-23T00:00:00.000+05:30,11122
54193,2014-07-02T00:00:00.000+05:30,11122
11380,2013-10-03T00:00:00.000+05:30,11132
34728,2014-02-24T00:00:00.000+05:30,11132
38054,2014-03-16T00:00:00.000+05:30,11132
39446,2014-03-26T00:00:00.000+05:30,11132
25388,2013-12-29T00:00:00.000+05:30,11145
2078,2013-08-05T00:00:00.000+05:30,11149
37974,2014-03-15T00:00:00.000+05:30,11149
57897,2013-07-29T00:00:00.000+05:30,11154
8587,2013-09-17T00:00:00.000+05:30,11155
8893,2013-09-19T00:00:00.000+05:30,11160
24587,2013-12-24T00:00:00.000+05:30,11160
48533,2014-05-21T00:00:00.000+05:30,11160
17084,2013-11-08T00:00:00.000+05:30,11161
26723,2014-01-06T00:00:00.000+05:30,11161
41840,2014-04-09T00:00:00.000+05:30,11161
55781,2014-07-13T00:00:00.000+05:30,11161
68223,2014-03-10T00:00:00.000+05:30,11161
20544,2013-11-29T00:00:00.000+05:30,11162
24862,2013-12-26T00:00:00.000+05:30,11167
56705,2014-07-18T00:00:00.000+05:30,11167
58064,2013-08-05T00:00:00.000+05:30,11167
5665,2013-08-29T00:00:00.000+05:30,11170
11419,2013-10-03T00:00:00.000+05:30,11170
42467,2014-04-12T00:00:00.000+05:30,11170
68429,2014-05-09T00:00:00.000+05:30,11170
19591,2013-11-23T00:00:00.000+05:30,11176
7210,2013-09-07T00:00:00.000+05:30,11180
12447,2013-10-09T00:00:00.000+05:30,11180
23318,2013-12-16T00:00:00.000+05:30,11180
32305,2014-02-10T00:00:00.000+05:30,11180
22254,2013-12-08T00:00:00.000+05:30,11188
68719,2013-09-16T00:00:00.000+05:30,11204
4327,2013-08-20T00:00:00.000+05:30,11205
20796,2013-11-30T00:00:00.000+05:30,11205
21278,2013-12-03T00:00:00.000+05:30,11205
52695,2014-06-20T00:00:00.000+05:30,11205
63353,2014-02-22T00:00:00.000+05:30,11213
30192,2014-01-28T00:00:00.000+05:30,11214
37467,2014-03-12T00:00:00.000+05:30,11214
56069,2014-07-15T00:00:00.000+05:30,11216
48707,2014-05-23T00:00:00.000+05:30,11224
2554,2013-08-07T00:00:00.000+05:30,11228
7988,2013-09-12T00:00:00.000+05:30,11228
24129,2013-12-21T00:00:00.000+05:30,11228
25291,2013-12-28T00:00:00.000+05:30,11228
50832,2014-06-08T00:00:00.000+05:30,11228
14439,2013-10-23T00:00:00.000+05:30,11232
64169,2014-03-27T00:00:00.000+05:30,11232
12688,2013-10-11T00:00:00.000+05:30,11233
34802,2014-02-24T00:00:00.000+05:30,11233
3405,2013-08-13T00:00:00.000+05:30,11236
2050,2013-08-05T00:00:00.000+05:30,11240
27620,2014-01-12T00:00:00.000+05:30,11241
49723,2014-05-31T00:00:00.000+05:30,11242
53564,2014-06-27T00:00:00.000+05:30,11242
2059,2013-08-05T00:00:00.000+05:30,11250
48239,2014-05-20T00:00:00.000+05:30,11250
55158,2014-07-08T00:00:00.000+05:30,11251
14163,2013-10-22T00:00:00.000+05:30,11262
21219,2013-12-03T00:00:00.000+05:30,11262
26920,2014-01-08T00:00:00.000+05:30,11262
47869,2014-05-17T00:00:00.000+05:30,11262
28508,2014-01-17T00:00:00.000+05:30,11273
33225,2014-02-15T00:00:00.000+05:30,11276
19146,2013-11-21T00:00:00.000+05:30,11279
57703,2014-07-24T00:00:00.000+05:30,11283
20016,2013-11-26T00:00:00.000+05:30,11287
36438,2014-03-05T00:00:00.000+05:30,11287
59148,2013-09-17T00:00:00.000+05:30,11287
44006,2014-04-24T00:00:00.000+05:30,11290
27165,2014-01-10T00:00:00.000+05:30,11293
29135,2014-01-21T00:00:00.000+05:30,11296
45684,2014-05-04T00:00:00.000+05:30,11296
10423,2013-09-27T00:00:00.000+05:30,11297
49841,2014-06-01T00:00:00.000+05:30,11297
4750,2013-08-23T00:00:00.000+05:30,11300
16633,2013-11-06T00:00:00.000+05:30,11300
61739,2013-12-25T00:00:00.000+05:30,11300
35789,2014-03-02T00:00:00.000+05:30,11302
44864,2014-04-29T00:00:00.000+05:30,11302
31309,2014-02-03T00:00:00.000+05:30,11303
63296,2014-02-19T00:00:00.000+05:30,11314
5,2013-07-25T00:00:00.000+05:30,11318
2125,2013-08-05T00:00:00.000+05:30,11318
35925,2014-03-03T00:00:00.000+05:30,11318
27136,2014-01-09T00:00:00.000+05:30,11326
38417,2014-03-18T00:00:00.000+05:30,11327
43648,2014-04-21T00:00:00.000+05:30,11329
49891,2014-06-02T00:00:00.000+05:30,11329
40596,2014-04-01T00:00:00.000+05:30,11335
64068,2014-03-23T00:00:00.000+05:30,11342
64957,2014-04-25T00:00:00.000+05:30,11342
24000,2013-12-21T00:00:00.000+05:30,11344
41557,2014-04-07T00:00:00.000+05:30,11344
58885,2013-09-06T00:00:00.000+05:30,11344
3458,2013-08-14T00:00:00.000+05:30,11345
43326,2014-04-20T00:00:00.000+05:30,11345
16299,2013-11-04T00:00:00.000+05:30,11348
20373,2013-11-28T00:00:00.000+05:30,11348
61802,2013-12-26T00:00:00.000+05:30,11348
26992,2014-01-09T00:00:00.000+05:30,11367
5500,2013-08-27T00:00:00.000+05:30,11380
35329,2014-02-28T00:00:00.000+05:30,11380
172,2013-07-26T00:00:00.000+05:30,11382
53659,2014-06-27T00:00:00.000+05:30,11382
7503,2013-09-09T00:00:00.000+05:30,11385
18007,2013-11-13T00:00:00.000+05:30,11385
12320,2013-10-08T00:00:00.000+05:30,11388
12730,2013-10-11T00:00:00.000+05:30,11388
12416,2013-10-08T00:00:00.000+05:30,11393
35255,2014-02-27T00:00:00.000+05:30,11394
45350,2014-05-02T00:00:00.000+05:30,11394
11626,2013-10-04T00:00:00.000+05:30,11398
13918,2013-10-19T00:00:00.000+05:30,11398
22373,2013-12-09T00:00:00.000+05:30,11398
54695,2014-07-05T00:00:00.000+05:30,11398
66867,2014-07-05T00:00:00.000+05:30,11400
9081,2013-09-20T00:00:00.000+05:30,11402
54015,2014-07-01T00:00:00.000+05:30,11402
7197,2013-09-07T00:00:00.000+05:30,11408
43639,2014-04-21T00:00:00.000+05:30,11408
67789,2013-11-07T00:00:00.000+05:30,11409
54936,2014-07-07T00:00:00.000+05:30,11411
34039,2014-02-19T00:00:00.000+05:30,11416
41943,2014-04-09T00:00:00.000+05:30,11416
25135,2013-12-27T00:00:00.000+05:30,11419
31823,2014-02-07T00:00:00.000+05:30,11419
43785,2014-04-22T00:00:00.000+05:30,11420
59805,2013-10-13T00:00:00.000+05:30,11420
774,2013-07-29T00:00:00.000+05:30,11421
20010,2013-11-26T00:00:00.000+05:30,11421
20571,2013-11-29T00:00:00.000+05:30,11421
37119,2014-03-11T00:00:00.000+05:30,11421
58915,2013-09-07T00:00:00.000+05:30,11424
59744,2013-10-11T00:00:00.000+05:30,11424
149,2013-07-26T00:00:00.000+05:30,11431
4079,2013-08-17T00:00:00.000+05:30,11431
13152,2013-10-13T00:00:00.000+05:30,11431
42664,2014-04-14T00:00:00.000+05:30,11431
30322,2014-01-29T00:00:00.000+05:30,11433
19270,2013-11-22T00:00:00.000+05:30,11436
48335,2014-05-20T00:00:00.000+05:30,11436
2241,2013-08-06T00:00:00.000+05:30,11443
19617,2013-11-23T00:00:00.000+05:30,11443
36048,2014-03-03T00:00:00.000+05:30,11445
44456,2014-04-26T00:00:00.000+05:30,11447
58905,2013-09-06T00:00:00.000+05:30,11455
52004,2014-06-16T00:00:00.000+05:30,11459
56003,2014-07-14T00:00:00.000+05:30,11459
1292,2013-07-31T00:00:00.000+05:30,11460
36923,2014-03-10T00:00:00.000+05:30,11460
39424,2014-03-26T00:00:00.000+05:30,11464
58156,2013-08-09T00:00:00.000+05:30,11464
14048,2013-10-20T00:00:00.000+05:30,11465
65654,2014-05-21T00:00:00.000+05:30,11465
283,2013-07-26T00:00:00.000+05:30,11466
11251,2013-10-02T00:00:00.000+05:30,11466
11646,2013-10-04T00:00:00.000+05:30,11466
33683,2014-02-17T00:00:00.000+05:30,11466
15990,2013-11-03T00:00:00.000+05:30,11467
28751,2014-01-19T00:00:00.000+05:30,11467
59128,2013-09-16T00:00:00.000+05:30,11476
51581,2014-06-13T00:00:00.000+05:30,11484
22232,2013-12-08T00:00:00.000+05:30,11487
45063,2014-04-29T00:00:00.000+05:30,11487
56274,2014-07-15T00:00:00.000+05:30,11487
20829,2013-11-30T00:00:00.000+05:30,11489
30474,2014-01-30T00:00:00.000+05:30,11489
47632,2014-05-16T00:00:00.000+05:30,11489
15207,2013-10-29T00:00:00.000+05:30,11490
44674,2014-04-27T00:00:00.000+05:30,11490
15572,2013-11-01T00:00:00.000+05:30,11501
20882,2013-11-30T00:00:00.000+05:30,11501
59675,2013-10-08T00:00:00.000+05:30,11501
3408,2013-08-13T00:00:00.000+05:30,11510
62600,2014-01-26T00:00:00.000+05:30,11510
63992,2014-03-19T00:00:00.000+05:30,11510
27079,2014-01-09T00:00:00.000+05:30,11513
27217,2014-01-10T00:00:00.000+05:30,11513
39344,2014-03-25T00:00:00.000+05:30,11513
45496,2014-05-03T00:00:00.000+05:30,11513
5131,2013-08-25T00:00:00.000+05:30,11515
6059,2013-09-01T00:00:00.000+05:30,11516
24194,2013-12-22T00:00:00.000+05:30,11516
2453,2013-08-07T00:00:00.000+05:30,11517
11333,2013-10-03T00:00:00.000+05:30,11522
14077,2013-10-21T00:00:00.000+05:30,11522
32044,2014-02-08T00:00:00.000+05:30,11522
43688,2014-04-21T00:00:00.000+05:30,11522
57048,2014-07-20T00:00:00.000+05:30,11522
11495,2013-10-04T00:00:00.000+05:30,11525
35986,2014-03-03T00:00:00.000+05:30,11527
8348,2013-09-14T00:00:00.000+05:30,11529
30218,2014-01-28T00:00:00.000+05:30,11538
2943,2013-08-10T00:00:00.000+05:30,11539
16192,2013-11-04T00:00:00.000+05:30,11539
40714,2014-04-02T00:00:00.000+05:30,11539
2891,2013-08-10T00:00:00.000+05:30,11540
4640,2013-08-22T00:00:00.000+05:30,11540
41654,2014-04-08T00:00:00.000+05:30,11540
56795,2014-07-19T00:00:00.000+05:30,11540
51708,2014-06-14T00:00:00.000+05:30,11546
16567,2013-11-06T00:00:00.000+05:30,11548
25612,2013-12-30T00:00:00.000+05:30,11548
38682,2014-03-20T00:00:00.000+05:30,11548
38992,2014-03-22T00:00:00.000+05:30,11548
10954,2013-09-30T00:00:00.000+05:30,11550
13668,2013-10-17T00:00:00.000+05:30,11550
32624,2014-02-11T00:00:00.000+05:30,11550
37949,2014-03-15T00:00:00.000+05:30,11550
41149,2014-04-04T00:00:00.000+05:30,11550
6287,2013-09-02T00:00:00.000+05:30,11553
9715,2013-09-24T00:00:00.000+05:30,11554
48299,2014-05-20T00:00:00.000+05:30,11554
56385,2014-07-16T00:00:00.000+05:30,11554
63640,2014-03-05T00:00:00.000+05:30,11558
66094,2014-06-07T00:00:00.000+05:30,11558
8498,2013-09-16T00:00:00.000+05:30,11559
32107,2014-02-09T00:00:00.000+05:30,11567
62146,2014-01-10T00:00:00.000+05:30,11567
52386,2014-06-18T00:00:00.000+05:30,11568
68347,2014-04-15T00:00:00.000+05:30,11568
18766,2013-11-18T00:00:00.000+05:30,11585
53328,2014-06-25T00:00:00.000+05:30,11585
58197,2013-08-11T00:00:00.000+05:30,11585
5585,2013-08-28T00:00:00.000+05:30,11588
44415,2014-04-26T00:00:00.000+05:30,11588
42288,2014-04-11T00:00:00.000+05:30,11593
45296,2014-05-02T00:00:00.000+05:30,11597
56901,2014-07-19T00:00:00.000+05:30,11597
48956,2014-05-25T00:00:00.000+05:30,11604
52907,2014-06-23T00:00:00.000+05:30,11604
64705,2014-04-16T00:00:00.000+05:30,11604
12049,2013-10-06T00:00:00.000+05:30,11605
64770,2014-04-19T00:00:00.000+05:30,11605
12505,2013-10-09T00:00:00.000+05:30,11610
25090,2013-12-27T00:00:00.000+05:30,11625
66340,2014-06-15T00:00:00.000+05:30,11625
11203,2013-10-02T00:00:00.000+05:30,11628
42130,2014-04-10T00:00:00.000+05:30,11632
43726,2014-04-22T00:00:00.000+05:30,11632
52616,2014-06-19T00:00:00.000+05:30,11632
11101,2013-10-01T00:00:00.000+05:30,11637
36182,2014-03-04T00:00:00.000+05:30,11637
44933,2014-04-29T00:00:00.000+05:30,11637
39251,2014-03-24T00:00:00.000+05:30,11639
4394,2013-08-20T00:00:00.000+05:30,11646
33368,2014-02-16T00:00:00.000+05:30,11646
40012,2014-03-30T00:00:00.000+05:30,11646
21939,2013-12-06T00:00:00.000+05:30,11649
23339,2013-12-16T00:00:00.000+05:30,11649
16495,2013-11-05T00:00:00.000+05:30,11658
19057,2013-11-20T00:00:00.000+05:30,11658
347,2013-07-27T00:00:00.000+05:30,11662
2760,2013-08-09T00:00:00.000+05:30,11662
9336,2013-09-22T00:00:00.000+05:30,11662
57619,2014-07-24T00:00:00.000+05:30,11662
250,2013-07-26T00:00:00.000+05:30,11668
8990,2013-09-19T00:00:00.000+05:30,11668
54418,2014-07-03T00:00:00.000+05:30,11668
60997,2013-11-26T00:00:00.000+05:30,11668
15023,2013-10-28T00:00:00.000+05:30,11669
28178,2014-01-15T00:00:00.000+05:30,11669
66819,2014-07-03T00:00:00.000+05:30,11669
36881,2014-03-08T00:00:00.000+05:30,11674
39430,2014-03-26T00:00:00.000+05:30,11676
66215,2014-06-11T00:00:00.000+05:30,11678
24097,2013-12-21T00:00:00.000+05:30,11683
54218,2014-07-02T00:00:00.000+05:30,11683
61389,2013-12-13T00:00:00.000+05:30,11683
30530,2014-01-30T00:00:00.000+05:30,11686
248,2013-07-26T00:00:00.000+05:30,11707
20808,2013-11-30T00:00:00.000+05:30,11707
57627,2014-07-24T00:00:00.000+05:30,11707
11364,2013-10-03T00:00:00.000+05:30,11716
60427,2013-11-06T00:00:00.000+05:30,11716
64976,2014-04-25T00:00:00.000+05:30,11716
17932,2013-11-13T00:00:00.000+05:30,11718
38375,2014-03-18T00:00:00.000+05:30,11718
47209,2014-05-13T00:00:00.000+05:30,11718
4993,2013-08-24T00:00:00.000+05:30,11720
25609,2013-12-30T00:00:00.000+05:30,11720
8506,2013-09-16T00:00:00.000+05:30,11724
67725,2013-10-19T00:00:00.000+05:30,11730
68707,2013-08-23T00:00:00.000+05:30,11730
50893,2014-06-09T00:00:00.000+05:30,11731
58299,2013-08-15T00:00:00.000+05:30,11731
15035,2013-10-28T00:00:00.000+05:30,11733
26357,2014-01-04T00:00:00.000+05:30,11733
56107,2014-07-15T00:00:00.000+05:30,11733
68413,2014-05-03T00:00:00.000+05:30,11733
62420,2014-01-21T00:00:00.000+05:30,11734
25536,2013-12-30T00:00:00.000+05:30,11740
47438,2014-05-14T00:00:00.000+05:30,11740
9448,2013-09-22T00:00:00.000+05:30,11743
27866,2014-01-13T00:00:00.000+05:30,11746
42268,2014-04-11T00:00:00.000+05:30,11746
50217,2014-06-04T00:00:00.000+05:30,11746
11499,2013-10-04T00:00:00.000+05:30,11750
43920,2014-04-23T00:00:00.000+05:30,11750
44853,2014-04-29T00:00:00.000+05:30,11750
51261,2014-06-11T00:00:00.000+05:30,11750
64849,2014-04-21T00:00:00.000+05:30,11752
29321,2014-01-22T00:00:00.000+05:30,11754
41024,2014-04-03T00:00:00.000+05:30,11754
54277,2014-07-03T00:00:00.000+05:30,11756
19845,2013-11-24T00:00:00.000+05:30,11759
30402,2014-01-30T00:00:00.000+05:30,11759
11361,2013-10-03T00:00:00.000+05:30,11760
30253,2014-01-29T00:00:00.000+05:30,11760
43757,2014-04-22T00:00:00.000+05:30,11761
43792,2014-04-22T00:00:00.000+05:30,11761
46340,2014-05-08T00:00:00.000+05:30,11761
58276,2013-08-14T00:00:00.000+05:30,11761
17438,2013-11-10T00:00:00.000+05:30,11764
38039,2014-03-16T00:00:00.000+05:30,11764
56408,2014-07-17T00:00:00.000+05:30,11764
13566,2013-10-17T00:00:00.000+05:30,11765
50075,2014-06-03T00:00:00.000+05:30,11765
18775,2013-11-18T00:00:00.000+05:30,11776
66401,2014-06-18T00:00:00.000+05:30,11779
67714,2013-10-16T00:00:00.000+05:30,11779
22716,2013-12-11T00:00:00.000+05:30,11788
46980,2014-05-12T00:00:00.000+05:30,11790
62604,2014-01-26T00:00:00.000+05:30,11790
13295,2013-10-14T00:00:00.000+05:30,11792
49713,2014-05-31T00:00:00.000+05:30,11792
68495,2014-05-24T00:00:00.000+05:30,11792
6278,2013-09-02T00:00:00.000+05:30,11793
48931,2014-05-25T00:00:00.000+05:30,11796
29019,2014-01-20T00:00:00.000+05:30,11797
43103,2014-04-18T00:00:00.000+05:30,11797
47600,2014-05-16T00:00:00.000+05:30,11797
55713,2014-07-12T00:00:00.000+05:30,11797
2568,2013-08-07T00:00:00.000+05:30,11800
33903,2014-02-18T00:00:00.000+05:30,11800
38575,2014-03-20T00:00:00.000+05:30,11802
51841,2014-06-15T00:00:00.000+05:30,11802
46039,2014-05-06T00:00:00.000+05:30,11807
64857,2014-04-21T00:00:00.000+05:30,11807
66293,2014-06-13T00:00:00.000+05:30,11807
36450,2014-03-05T00:00:00.000+05:30,11827
1612,2013-08-02T00:00:00.000+05:30,11833
2750,2013-08-09T00:00:00.000+05:30,11838
29568,2014-01-23T00:00:00.000+05:30,11838
45765,2014-05-05T00:00:00.000+05:30,11840
35298,2014-02-27T00:00:00.000+05:30,11846
